Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift
144003.98+061936.5,10.47783800974712,1.383559393937385,-10.95827964122506,1.446999917817554,0.7578138849979698,0.10006649448767638,0.8031246297834144,0.1373509810364971,6.785065654568169,1.0694058872909797,-17.903298757668466,2.821769761430329,0.6390225022270365,0.10071743749935741,1.188011903138234,0.229324855594945,11.531120515802204,0.9053334640137984,0.9955682664608241,0.13365550997371056,2714.2032949149943,2739.893719189997,0.5390951999999999,0.5394683255969961
144051.17+024415.8,71.36326633941772,1.5750817117342575,-58.64276433339478,1.2943234014507663,0.9270405998718256,0.020461012644074305,1.7511323581214167,0.2513688593940253,10.235159082686218,1.0501984477718602,-31.904467681411315,3.2736200937691713,0.6872166910726623,0.07051320809153559,2.189769260224337,0.23805548212963545,43.03641435922751,0.999239109404454,1.9704508091728767,0.17310164358334848,3445.6353622099996,3445.375975114999,0.39681107,0.3963083805623772
145913.90+360051.4,15.577943330104782,2.754632998629105,-6.069224843806115,1.0732152939944897,0.2893561824860512,0.05116658032084782,0.498486284600061,0.0979439713972727,3.427844307684721,1.1326022759860808,-6.4460053959711905,2.129840134841685,0.2418140078677668,0.07989834750147555,0.6053214691160452,0.2017881361703363,7.880254469391702,0.9538999207186043,0.5519038768580531,0.1121510961071803,1458.758947580005,2906.173818479998,0.554473,0.5525502550381067
152517.57+401357.6,9.039425680569419,1.367194491683998,-9.695624531307676,1.4664432145433688,0.4136837043656516,0.06256880712276872,0.9983636052205956,0.2160218124593702,2.46120606375578,1.0132259289809002,-15.08303106911553,6.209361496343532,0.29513761900154467,0.12150184927373245,0.98930304821418,0.41068952078672566,9.069821836187103,1.6508042255027575,0.9938333267173878,0.2320190218183962,1658.8191931399997,1459.9870399099964,0.3842095999999999,0.3837669297748049
152551.37+184552.0,14.689750880450369,2.0757898573318427,-8.075554972401072,1.141146316262236,0.4291810381145852,0.06064702207190143,0.5987712462392408,0.09593837076591358,3.8980572300155942,1.0945815336312736,-8.757827764959645,2.4592139059512292,0.3574652324598345,0.10037688501668822,0.9387251396510689,0.2729634848183691,8.85529771195667,0.896415089952442,0.7687481929451548,0.14466619770129951,2752.568958069998,2752.504461314995,0.4362,0.4360425258312589
153149.94+372755.4,11.217547919634246,1.219954193802529,-16.05313297958252,1.7458438370326064,0.18869602039055725,0.02052146361027657,0.8558212091018947,0.13726826830882893,1.6565536401884777,1.0883833474811377,-3.8558059507975684,2.5333287653089656,0.15971382380903157,0.10493464381660987,0.7245143843576003,0.49612217966487165,8.195760122550702,0.8710120508099043,0.7901677967297476,0.25738094074733264,2552.871076290001,2358.47787006,0.21770936,0.995124047399594
153714.41+454347.7,10.960194403921333,2.5408602514138665,-4.692261831544113,1.087789243294013,0.46341696280965883,0.10743219483522323,0.5725222239957737,0.14484676378123604,6.43739514186571,1.3651988842514957,-6.92646452396546,1.4689173852988988,0.4246194506175434,0.09005039887089258,1.0560987255841479,0.28131582425528084,7.254078975324154,0.8536957352240603,0.8143104747899608,0.15820807339886708,3840.068064720006,4204.232835660005,0.469384,0.4687570098449891
153938.92+373853.8,2.5917149784388225,1.1831885853522326,-4.098193009949449,1.8709369009640715,0.19755869475160873,0.09019093322831105,0.9343645931112357,0.4717078872346177,5.62971076570709,1.0355449425753107,-20.9294023343274,3.849813541125052,0.38066041074048307,0.07001975404884543,2.065581784927931,0.4175322445291267,8.31225527210569,1.140004324153531,1.4999731890195833,0.31497678727998246,3447.7514791700014,4177.098474400002,1.4197466373443604,1.4186943757198731
154742.72+012541.0,6.5208927326503625,1.392658182441476,-6.727588206512144,1.436801853369526,0.4366013291697427,0.09324435141964606,0.714998908726641,0.1593186454402211,17.51865451741275,2.7216206948650665,-6.920953905588238,1.075208792943192,0.3475644559313928,0.05399607687463531,0.8385712986525948,0.15680908699120047,9.422022340540874,0.8862558016068027,0.7767851036896178,0.11177155334422166,3446.758209499996,3651.189705509998,0.21741505,0.6879349661646404
155426.13+200527.7,,,,,,,,,9.916290266027476,4.444093762082505,-2.290071012545382,1.0263203303402273,0.4186913112793698,0.18764108298336457,1.5725283498889535,0.7142314002254855,6.103180639286428,2.28053188898173,1.1437636293077973,0.36589237620267673,,3081.909735469999,0.527,0.5214673353670418
160047.63+331310.7,21.913355629801963,4.664156527807664,-4.81010165544114,1.0238079194558756,0.6015031189994255,0.12802716053046573,0.42900103383814087,0.09302596057692698,22.067730340358224,3.428394481705395,-6.729377616924178,1.0454614376441642,0.5586728268861432,0.08679419257141942,0.7849865735198153,0.13231707970525067,13.880141310631377,1.4926783208301366,0.606993803678978,0.08087279969647648,2714.9158575149995,2715.275268260004,0.361208,0.3607599228268769
160139.10+412529.3,6.612410106546455,1.4607112473317243,-6.210335268406638,1.371891100233096,0.416266487666735,0.09195514655391566,0.5683183546945877,0.13251014802830244,4.427505449457671,1.1115178905660599,-9.124087651573284,2.2905870530455976,0.3847984721358081,0.09660301741555774,1.074825457983814,0.3109008093805035,6.593584618996012,0.8100163427212717,0.8215719063392009,0.16898095499488605,3999.0966411800036,2012.2764207900036,0.46509,0.4645122738048696
160310.99+432928.9,6.9186190870280155,1.1082548352733002,-14.482189180890165,2.319820759486077,0.5496662228246615,0.08804795314920559,1.0035046468551883,0.17655228591047845,7.334425862875191,1.1871313323813835,-11.464508404670571,1.8556158848674889,0.4607451806523122,0.07457503155968409,1.4078796658185306,0.28774868299964845,10.049935633865985,0.8464037249055324,1.2056921563368594,0.1687972261533402,4017.5668646699996,4384.402357949999,0.492672,0.4923102822841665
160337.12+242513.9,6.2857286215774755,1.5573306404160594,-5.265089110541348,1.3044604834227196,0.3527612430730771,0.08739891994431837,1.0876803924783656,0.3376035699465333,,,,,,,,,5.775408866059411,1.0157381400230732,1.2477800291484482,0.22179690879759573,3286.27268283,,0.706,0.7057821005057561
160730.20+560305.5,10.034737961715978,1.3016765008813833,-12.04240290136442,1.5621048532264137,0.5305848801407476,0.06882589987273298,1.3054954152964853,0.23292115935869867,3.735400127478881,1.0796593137888668,-9.177465299647595,2.6526036166375,0.4090220157246915,0.1182214525221184,1.4224972886916099,0.4545815638612258,8.747501572551718,0.8780839747096271,1.3639963519940475,0.25539022332477707,3471.5293365499965,2351.538984195002,0.71737385,0.7172489350181047
161903.04+540529.0,3.8766636289420857,1.4568077229794911,-3.659365729656697,1.3751495529224307,0.2534469736479388,0.09524259619007885,0.836965542492347,0.3423848850351322,10.94372286332559,2.1834859856530997,-5.638090667297327,1.1249089648588069,0.19327710813322407,0.038562549712466886,0.8971911104627388,0.20940748092485878,6.029460722305425,0.7923996885804636,0.8670783264775429,0.2006731811726568,4202.761272950003,4384.314530379997,0.6030564904212952,0.6032773339164382
162106.25+371950.7,3.0494409352518477,1.2846941326707295,-3.7810892990273546,1.5929291108448207,0.10179946954316904,0.04288693698548417,0.5296218404938666,0.2725849926186322,2.6574015560456106,1.0403024799518297,-9.267103659158224,3.6278261735267487,0.19493570560204163,0.07631217702405946,0.895356880484449,0.3765929448729923,4.688758862370759,1.0732897489091404,0.7124893604891578,0.23244613587292237,2376.619633185008,3269.7324068600064,1.3883135318756104,1.3882915999865943
162829.18+432948.5,7.985164052286844,1.3320717579518493,-9.073961193074927,1.5137030822284203,0.7728346824918702,0.12892299361317167,0.7123724097474392,0.12912996287968082,17.7190288557402,2.0460844144996835,-9.926258531762658,1.1462232519337276,0.5920719925845451,0.06836883026445094,0.8897729110282876,0.1497885527812654,11.176103158216158,0.7732238261013427,0.8010726603878634,0.09888270558800169,4180.024847324996,4180.024847324996,0.260259,0.2599397387327051
164331.90+304835.5,32.53056436434043,1.102713138757663,-69.99847576028796,2.3727912632985872,3.802784482249248,0.12890586113030153,1.2951559617583506,0.06934684814290579,58.2038676404562,1.3885478183437814,-60.4174841656805,1.441357236709881,3.5844807570234334,0.0855136116693489,1.9361138458572926,0.10359486058323585,55.28759798269127,0.8235475993080978,1.6156349038078215,0.062331533926687756,4748.696831950001,4748.696831950001,0.184137,0.1836872955636286
164709.87+532202.2,2.5293727797844516,1.363961168775167,-2.726874469409041,1.4704637126344322,0.10681914492751277,0.0576020928695652,0.37330981141367714,0.2132900769983806,0.7568706146275972,1.0045104589448008,-7.959890873251894,10.564280710217503,0.29515125742535664,0.39172154305443374,1.364423578401183,1.8325968643516326,3.493252184268246,2.6999504831860377,0.86886669490743,0.9224835939160939,3288.980302459997,5016.2728835799935,0.6003765,1.2008440929840114
164725.15+351754.3,7.6083730939186465,1.2192802648932997,-10.906513767048846,1.7478239869150045,0.30198851452688935,0.048395186650532156,1.5381932160720486,0.39239734998419795,,,,,,,,,9.257443430483747,1.0655436468762949,1.4513083972366156,0.9370681602084846,1826.7424032400013,,0.22965686,0.6886177653599104
164900.95+452016.8,4.180657910189472,1.366599967416923,-4.488342541004764,1.467177870579492,0.1858402414220855,0.06074863653712937,0.5550855944748285,0.19581632221752077,169.1340909081451,43.67037531272615,-3.8739866642188745,1.000262281096324,0.2861992191879307,0.07389655893165778,1.1775326848338892,0.3193226939690955,45.41926950588955,10.93195548312437,0.8663091396543589,0.18729055964628633,1664.467188384995,2721.3606618149934,0.1479444,0.5806073388133157
213135.84+001517.0,4.411457250795209,2.616903578378379,-1.8241962068982582,1.082124411527688,0.1182650572906829,0.07015555949574798,0.46631198713398914,0.3123967169241949,,,,,,,,,3.1178267288467336,1.4159076223887022,0.8219223359839392,0.22335996263246027,899.6053945099993,,2.497,2.475481879631274
213400.68+013828.4,1.9311939132024194,1.2149640081453372,-2.798721419073422,1.7607479858721165,0.12665132208343294,0.079679620396186,0.44058528584542966,0.28013825880789567,2.88956656983677,1.1330808478181347,-5.423395376517538,2.126666848732466,0.42752284338106444,0.16764380890079325,1.8325836209362565,0.9175338575476207,3.2607193196575373,0.805564829173886,1.1365844533908431,0.47967328041963553,2546.831634934999,4203.790779849995,1.9991366,0.9973111306433904
221044.76+245958.0,5.9725103087012075,1.1268685466336479,-11.497663691118817,2.1693316383929417,0.7932316012765241,0.1496636582396691,0.2870915152212121,0.054302767193251306,7.669583505469803,1.1804011788891084,-12.228801362887502,1.8820958836758803,0.5971976805031043,0.09191279364687281,0.5608190953355213,0.09591975457003492,9.342139717044333,0.8258126428402708,0.4239553052783667,0.055112135327938856,4731.14186412,2555.175505799998,0.120270245,0.1199208350897198
221925.57+272806.4,13.48590101239953,3.165984770710048,-4.4894529993445005,1.0539555207823847,0.418062292108624,0.09814537781399127,0.5448303156909693,0.13871871661176485,2.810802511017289,1.056510147197896,-8.245209314302786,3.0991673275468754,0.1716766570567061,0.06452894840761284,0.4651744539523965,0.1885175508861847,7.257841459266027,1.168742209156434,0.5050023848216829,0.11702750673510519,568.9095545700038,1622.498495415006,0.2281150817871093,0.2281706018940537
224657.70-003242.5,4.624469195878331,1.2719352178404209,-5.883438134070319,1.6182078088830363,0.6509928417019819,0.1790520569713727,0.4126639818987475,0.11688833324055974,4.972328402877199,1.2780673690930497,-6.2474315833831415,1.605814781409665,0.4785158937652635,0.1229958079719546,0.560274769843178,0.16111610248911734,5.4319168290522475,0.726658147929917,0.48646937587096273,0.09952547529281122,2741.293180490007,3289.091675919997,0.416776,0.4156633935151765
