Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift
123223.14+581010.7,5.9984749979580565,1.3412708551131824,-6.710662899917594,1.500517476394042,0.14629891244971815,0.03271272572951619,0.28884273632985996,0.0657715190580687,4.030445803872949,1.6834932941211322,-2.976018999751151,1.2430654753982335,0.10071106554155973,0.04206641441998515,0.17489672934729142,0.07377286079624693,4.928900675374938,0.7258581839458144,0.2318697328385757,0.0494174253408358,1826.7288300049986,1462.5018921299998,1.427728,1.4263349661054328
160831.07+544538.5,5.938617978426013,,,,0.09901630843308765,,0.4568011263020279,,1.9688654509908485,,,,0.1806991370437039,,0.9733311270053986,,3.9537417147084306,,0.7150661266537133,,2378.436689709997,2921.24493447,0.9036659598350524,0.9047985984216736
103645.65+334834.1,1.8272876753135854,1.1916386688993394,-2.81955697581821,1.8387324376679002,0.13275609880858927,0.08657492906550025,0.5922088948763181,0.4057368069204611,1.564103889825679,,,,0.1403722838650482,,0.6680144994052175,,2.0703161803191583,,0.6301116971407679,,1823.582975624995,3479.536868580006,0.996466,0.996132776404278
162938.68+422937.7,4.247646971961969,,,,0.16875281145914287,,0.9751502049890169,,,,,,,,,,4.247646971961969,,0.8215823521971173,,4382.6859892099965,,2.002,2.0010680633238938
162341.81+444707.4,4.649404408686142,1.3930462877305607,-4.794020912224254,1.4363760275617468,0.10866384927224593,0.032557669441792336,0.35768898001605076,0.11044306986158661,1.564931509875718,1.0110797797681537,-10.48371295472913,6.773376418410719,0.12114658498268954,0.07827106917521863,0.42955215510508415,0.2780850012305125,5.373017446378811,1.783687621173695,0.39362056756056746,0.14960693465697492,893.1578463699989,5277.6227976750015,1.898,1.89861830807472
110552.06+324347.2,1.9795238567870008,1.2196603671882256,-2.834925325737013,1.746705932279983,0.12512724963908142,0.07709568476116434,0.6300457107349879,0.4126769725166713,1.0165456353349833,,,,0.08973103610211461,,0.3639547333247904,,1.9436649392863323,,0.49700022202988914,,522.1607431349985,4384.090962769995,2.0418972969055176,2.043754247879684
125609.79+290227.1,11.182416466307435,1.5581773175308753,-9.358026023644227,1.3039635870153792,0.2824398165906956,0.03935565421885291,0.26998915015255776,0.038418710435117645,7.105948060263882,1.228648127215726,-9.954454184379507,1.721166744728281,0.26958398521109794,0.04661219808362452,0.27643865184600025,0.04840996314589364,9.400211183648763,0.7331536662255305,0.273213900999279,0.03090114012170181,2391.081055695002,3445.5194297350026,1.056049,1.0549661256217042
140950.32+003725.0,5.7650115834157285,1.4381912461872461,-5.577434153055619,1.3913965061554543,0.16519405938343867,0.04121078452137866,0.30918252096915205,0.07901276140567462,2.6719948830840754,1.1634224967551139,-4.493751272587818,1.9566397220477327,0.16742206413628902,0.07289781769511243,0.526159250862941,0.23723551603863874,4.62704797303581,0.7577255937096458,0.4176708859160465,0.1250237042874963,1462.726042320006,2915.0986911200016,0.6470785,0.6464963478354367
141905.24+535354.1,2.0842813735918586,,,,0.1541485363871548,,0.7906053507367374,,,,,,,,,,2.0842813735918586,,0.6583823007998393,,2717.717603570003,,2.427,2.424578132726269
150220.31+342325.0,4.8118796620018305,1.3543227317259625,-5.268442591017177,1.4828241899215386,0.10729324905365184,0.030198113078672525,0.21786763734849104,0.06197805727627722,1.8339225323403077,1.0627235285935874,-5.09853299502354,2.9545037369750835,0.11567964780263201,0.06703417474368228,0.27174506948561,0.15813581943440408,4.253194445095714,0.9317802607747803,0.24480635341705054,0.08492381434546489,1087.8717391850005,730.5005664849959,1.666679,1.6676962337376258
